image_path,annotation_path,city,width,height,crs,transform_json
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1514.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1514.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1636076, 0.0, -2.6999999999988997e-06, 36.1949876999]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1515.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1515.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1636076, 0.0, -2.7000000000043656e-06, 36.1984976999]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1516.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1516.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1636076, 0.0, -2.6999999999988997e-06, 36.2020076999]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1517.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1517.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1636076, 0.0, -2.6999999999988997e-06, 36.2055176999]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1518.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1518.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1636076, 0.0, -2.6999999999988997e-06, 36.2090276999]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1520.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1520.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1636076, 0.0, -2.7000000000043656e-06, 36.2160476999]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1521.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1521.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1636076, 0.0, -2.6999999999988997e-06, 36.2195576999]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1522.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1522.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1636076, 0.0, -2.6999999999988997e-06, 36.2230676999]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1523.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1523.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1636076, 0.0, -2.6999999999988997e-06, 36.2265776999]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1524.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1524.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1636076, 0.0, -2.6999999999988997e-06, 36.2300876999]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1525.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1525.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1636076, 0.0, -2.7000000000043656e-06, 36.2335976999]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1527.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1527.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1636076, 0.0, -2.7000000769233496e-06, 36.2406177]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1529.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1529.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1636076, 0.0, -2.6999999999988997e-06, 36.2476377]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img153.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img153.png,Vegas,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, -115.2899676, 0.0, -2.7000000769178837e-06, 36.1388276998]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1534.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1534.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1600976, 0.0, -2.6999999999988997e-06, 36.1282976997]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1536.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1536.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1600976, 0.0, -2.7000000000043656e-06, 36.1353176997]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1539.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1539.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1600976, 0.0, -2.6999999999988997e-06, 36.1458476998]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img154.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img154.png,Vegas,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, -115.2899676, 0.0, -2.7000000000043656e-06, 36.1423376998]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1540.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1540.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1600976, 0.0, -2.6999999999988997e-06, 36.1493576998]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1541.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1541.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1600976, 0.0, -2.6999999999988997e-06, 36.1528676998]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1542.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1542.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1600976, 0.0, -2.6999999999988997e-06, 36.1563776998]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1545.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1545.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1600976, 0.0, -2.6999999999988997e-06, 36.1669076998]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1546.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1546.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1600976, 0.0, -2.6999999999988997e-06, 36.1704176998]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1548.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1548.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1600976, 0.0, -2.7000000000043656e-06, 36.1774376998]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1549.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1549.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1600976, 0.0, -2.6999999999988997e-06, 36.1809476998]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img155.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img155.png,Vegas,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, -115.2899676, 0.0, -2.6999999999988997e-06, 36.1458476998]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1553.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1553.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1600976, 0.0, -2.6999999999988997e-06, 36.1949876999]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1556.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1556.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1600976, 0.0, -2.6999999999988997e-06, 36.2055176999]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1557.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1557.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1600976, 0.0, -2.6999999999988997e-06, 36.2090276999]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1561.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1561.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1600976, 0.0, -2.6999999999988997e-06, 36.2230676999]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1564.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1564.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1600976, 0.0, -2.7000000000043656e-06, 36.2335976999]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1565.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1565.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1600976, 0.0, -2.6999999999988997e-06, 36.2371076999]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1569.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1569.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1600976, 0.0, -2.6999999999988997e-06, 36.2511477]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1570.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1570.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1600976, 0.0, -2.7000000000043656e-06, 36.2546577]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1573.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1573.png,Vegas,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, -115.1565876, 0.0, -2.6999999999988997e-06, 36.1282976997]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1574.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1574.png,Vegas,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, -115.1565876, 0.0, -2.6999999999988997e-06, 36.1318076997]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1575.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1575.png,Vegas,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, -115.1565876, 0.0, -2.7000000000043656e-06, 36.1353176997]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1576.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1576.png,Vegas,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, -115.1565876, 0.0, -2.7000000769178837e-06, 36.1388276998]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1577.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1577.png,Vegas,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, -115.1565876, 0.0, -2.7000000000043656e-06, 36.1423376998]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1578.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1578.png,Vegas,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, -115.1565876, 0.0, -2.6999999999988997e-06, 36.1458476998]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1579.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1579.png,Vegas,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, -115.1565876, 0.0, -2.6999999999988997e-06, 36.1493576998]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1580.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1580.png,Vegas,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, -115.1565876, 0.0, -2.6999999999988997e-06, 36.1528676998]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1581.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1581.png,Vegas,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, -115.1565876, 0.0, -2.6999999999988997e-06, 36.1563776998]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1583.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1583.png,Vegas,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, -115.1565876, 0.0, -2.6999999999988997e-06, 36.1633976998]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1584.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1584.png,Vegas,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, -115.1565876, 0.0, -2.6999999999988997e-06, 36.1669076998]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1587.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1587.png,Vegas,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, -115.1565876, 0.0, -2.7000000000043656e-06, 36.1774376998]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1588.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1588.png,Vegas,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, -115.1565876, 0.0, -2.6999999999988997e-06, 36.1809476998]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1589.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1589.png,Vegas,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, -115.1565876, 0.0, -2.6999999999988997e-06, 36.1844576998]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1590.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1590.png,Vegas,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, -115.1565876, 0.0, -2.6999999999988997e-06, 36.1879676998]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1591.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1591.png,Vegas,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, -115.1565876, 0.0, -2.7000000769233496e-06, 36.1914776999]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1592.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1592.png,Vegas,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, -115.1565876, 0.0, -2.6999999999988997e-06, 36.1949876999]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1594.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1594.png,Vegas,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, -115.1565876, 0.0, -2.6999999999988997e-06, 36.2020076999]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1596.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1596.png,Vegas,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, -115.1565876, 0.0, -2.6999999999988997e-06, 36.2090276999]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1599.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1599.png,Vegas,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, -115.1565876, 0.0, -2.6999999999988997e-06, 36.2195576999]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img160.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img160.png,Vegas,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, -115.2899676, 0.0, -2.6999999999988997e-06, 36.1633976998]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1600.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1600.png,Vegas,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, -115.1565876, 0.0, -2.6999999999988997e-06, 36.2230676999]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1602.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1602.png,Vegas,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, -115.1565876, 0.0, -2.6999999999988997e-06, 36.2300876999]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1603.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1603.png,Vegas,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, -115.1565876, 0.0, -2.7000000000043656e-06, 36.2335976999]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1604.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1604.png,Vegas,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, -115.1565876, 0.0, -2.6999999999988997e-06, 36.2371076999]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1605.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1605.png,Vegas,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, -115.1565876, 0.0, -2.7000000769233496e-06, 36.2406177]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1606.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1606.png,Vegas,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, -115.1565876, 0.0, -2.6999999999988997e-06, 36.2441277]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1607.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1607.png,Vegas,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, -115.1565876, 0.0, -2.6999999999988997e-06, 36.2476377]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1608.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1608.png,Vegas,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, -115.1565876, 0.0, -2.6999999999988997e-06, 36.2511477]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1609.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1609.png,Vegas,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, -115.1565876, 0.0, -2.7000000000043656e-06, 36.2546577]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1612.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1612.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1530776, 0.0, -2.6999999999988997e-06, 36.1282976997]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1613.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1613.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1530776, 0.0, -2.6999999999988997e-06, 36.1318076997]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1614.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1614.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1530776, 0.0, -2.7000000000043656e-06, 36.1353176997]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1615.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1615.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1530776, 0.0, -2.7000000769178837e-06, 36.1388276998]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1616.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1616.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1530776, 0.0, -2.7000000000043656e-06, 36.1423376998]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1619.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1619.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1530776, 0.0, -2.6999999999988997e-06, 36.1528676998]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img162.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img162.png,Vegas,1300,1300,EPSG:4326,"[2.699999999993434e-06, 0.0, -115.2899676, 0.0, -2.6999999999988997e-06, 36.1704176998]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1620.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1620.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1530776, 0.0, -2.6999999999988997e-06, 36.1563776998]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1622.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1622.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1530776, 0.0, -2.6999999999988997e-06, 36.1633976998]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1623.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1623.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1530776, 0.0, -2.6999999999988997e-06, 36.1669076998]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1626.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1626.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1530776, 0.0, -2.7000000000043656e-06, 36.1774376998]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1627.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1627.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1530776, 0.0, -2.6999999999988997e-06, 36.1809476998]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1629.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1629.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1530776, 0.0, -2.6999999999988997e-06, 36.1879676998]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1631.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1631.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1530776, 0.0, -2.6999999999988997e-06, 36.1949876999]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1633.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1633.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1530776, 0.0, -2.6999999999988997e-06, 36.2020076999]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1634.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1634.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1530776, 0.0, -2.6999999999988997e-06, 36.2055176999]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1635.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1635.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1530776, 0.0, -2.6999999999988997e-06, 36.2090276999]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1636.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1636.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1530776, 0.0, -2.6999999999988997e-06, 36.2125376999]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1637.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1637.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1530776, 0.0, -2.7000000000043656e-06, 36.2160476999]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1638.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1638.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1530776, 0.0, -2.6999999999988997e-06, 36.2195576999]"
data\raw\Vegas\images\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1639.tif,data\raw\Vegas\mask\SN3_roads_train_AOI_2_Vegas_PS-RGB_img1639.png,Vegas,1300,1300,EPSG:4326,"[2.7000000000043656e-06, 0.0, -115.1530776, 0.0, -2.6999999999988997e-06, 36.2230676999]"
